unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
14247,3818,356,2,"Ricardo Almeida ",0,11,16,3,3,1,2:45,0,3,5,9,0,1,0,0,1,2,0,1,4,7
14248,3818,356,2,"Matt Brown",0,11,12,0,0,0,0:14,0,0,0,1,0,0,3,3,3,4,0,0,0,0
14249,5942,598,1,"Diego Sanchez",0,19,46,0,1,0,0:30,0,0,11,34,5,9,1,1,17,44,0,0,0,0
14250,5942,598,1,"Marcin Held",0,32,73,0,0,1,0:18,0,0,23,63,0,1,0,0,20,61,3,3,0,0
14251,5942,598,2,"Diego Sanchez",0,20,23,0,0,0,4:35,0,1,5,7,2,2,1,1,1,2,0,0,7,8
14252,5942,598,2,"Marcin Held",0,11,13,0,0,0,0:00,0,0,2,4,0,0,0,0,1,2,0,0,1,2
14253,5942,598,3,"Diego Sanchez",0,30,39,0,0,0,4:10,0,1,15,21,5,5,1,1,3,6,0,0,18,21
14254,5942,598,3,"Marcin Held",0,14,26,0,2,0,0:00,0,0,5,13,0,1,0,0,2,7,0,1,3,6
14255,5584,552,1,"Marcin Held",0,40,73,1,1,0,3:04,0,5,22,53,0,0,0,0,11,38,6,8,5,7
14256,5584,552,1,"Damir Hadzovic",0,11,25,0,0,0,0:00,0,0,9,23,1,1,0,0,10,24,0,0,0,0
14257,5584,552,2,"Marcin Held",0,21,28,3,3,1,4:16,0,6,7,10,1,1,0,0,1,2,0,0,7,9
14258,5584,552,2,"Damir Hadzovic",0,6,7,0,1,0,0:21,0,0,1,2,1,1,0,0,1,2,1,1,0,0
14259,5584,552,3,"Marcin Held",0,1,2,0,0,0,0:00,0,0,1,2,0,0,0,0,1,2,0,0,0,0
14260,5584,552,3,"Damir Hadzovic",1,2,3,0,0,0,0:01,0,0,2,3,0,0,0,0,1,2,0,0,1,1
14261,6153,618,1,"Danny Castillo",0,13,54,0,0,0,0:10,0,0,4,44,4,5,3,3,8,49,3,3,0,0
14262,6153,618,1,"Ricardo Lamas",0,18,44,0,0,0,0:13,0,0,5,31,3,3,6,6,11,37,3,3,0,0
14263,6153,618,2,"Danny Castillo",1,14,42,0,2,0,0:06,0,0,8,30,2,5,4,7,9,35,0,1,5,6
14264,6153,618,2,"Ricardo Lamas",0,13,33,0,0,0,0:00,0,0,7,25,1,1,5,7,12,32,1,1,0,0
14265,5023,492,1,"Ricardo Lamas",0,17,37,0,0,0,0:00,0,0,3,18,4,5,10,14,17,37,0,0,0,0
14266,5023,492,1,"Josh Emmett",1,10,38,0,0,0,0:00,0,0,6,32,1,2,3,4,10,38,0,0,0,0
14267,3939,368,1,"Ricardo Lamas",0,12,29,0,1,0,0:00,0,0,2,12,4,5,6,12,12,29,0,0,0,0
14268,3939,368,1,"Calvin Kattar",1,22,41,0,0,0,0:02,0,0,11,28,11,13,0,0,16,34,2,2,4,5
14269,6233,625,1,"Diego Sanchez",0,8,39,0,0,0,0:00,0,0,5,31,2,5,1,3,8,39,0,0,0,0
14270,6233,625,1,"Ross Pearson",0,13,34,0,0,0,0:00,0,0,9,24,3,9,1,1,13,34,0,0,0,0
14271,6233,625,2,"Diego Sanchez",0,13,51,0,1,0,0:02,0,0,6,37,7,13,0,1,11,47,2,4,0,0
14272,6233,625,2,"Ross Pearson",1,17,41,1,1,0,0:03,0,0,11,33,6,7,0,1,15,37,1,2,1,2
14273,6233,625,3,"Diego Sanchez",0,12,44,0,0,0,0:00,0,0,7,38,4,5,1,1,11,40,1,4,0,0
14274,6233,625,3,"Ross Pearson",0,21,47,0,0,0,0:03,0,0,7,31,14,16,0,0,19,41,2,6,0,0
14275,3859,361,1,"Ross Pearson",0,8,29,0,0,0,0:00,0,0,2,21,4,5,2,3,8,29,0,0,0,0
14276,3859,361,1,"Francisco Trinaldo",0,9,29,1,1,0,0:01,0,0,7,24,1,3,1,2,9,29,0,0,0,0
14277,3859,361,2,"Ross Pearson",0,9,28,1,1,0,0:23,0,0,1,17,4,7,2,2,6,22,1,3,0,1
14278,3859,361,2,"Francisco Trinaldo",0,26,44,0,0,0,0:53,0,0,15,32,7,8,2,2,17,32,7,10,0,0
14279,3859,361,3,"Ross Pearson",0,15,32,1,1,0,0:39,0,0,6,19,5,9,2,2,9,25,1,2,3,3
14280,3859,361,3,"Francisco Trinaldo",0,18,41,0,2,0,0:11,0,0,12,34,5,6,1,1,9,27,9,14,0,0
14281,5345,523,1,"Ross Pearson",0,22,68,0,2,0,0:19,0,0,15,59,5,7,1,1,20,66,1,1,0,0
14282,5345,523,1,"Edson Barboza",0,17,68,0,0,0,0:00,0,0,9,54,6,8,2,6,14,64,3,4,0,0
14283,5345,523,2,"Ross Pearson",0,19,60,0,2,0,0:02,0,0,16,55,1,3,2,2,19,60,0,0,0,0
14284,5345,523,2,"Edson Barboza",1,22,68,0,0,0,0:01,0,0,12,56,9,9,1,3,21,66,1,1,0,1
14285,5345,523,3,"Ross Pearson",0,21,60,0,2,0,0:18,0,0,16,52,1,3,3,4,20,58,0,1,0,0
14286,5345,523,3,"Edson Barboza",0,16,54,0,1,0,0:00,0,0,8,40,7,11,1,3,14,51,2,3,0,0
14287,5784,584,1,"Ross Pearson",0,22,54,1,2,0,0:44,0,0,11,41,7,9,2,2,18,49,0,0,2,3
14288,5784,584,1,"Cub Swanson",0,23,61,0,0,0,0:02,0,0,16,48,2,4,3,4,18,50,1,2,2,4
14289,5784,584,2,"Ross Pearson",0,27,70,2,4,0,1:53,0,0,13,48,4,6,1,1,12,45,1,1,5,9
14290,5784,584,2,"Cub Swanson",1,28,54,0,1,0,0:03,0,0,23,47,0,0,1,1,22,45,0,0,2,3
14291,3371,311,1,"Anthony Pettis",0,22,36,0,0,0,0:00,0,0,12,25,2,3,1,1,14,28,1,1,0,0
14292,3371,311,1,"Gilbert Melendez",0,49,81,1,6,0,3:43,0,0,12,35,6,6,1,2,11,34,6,7,2,2
14293,3371,311,2,"Anthony Pettis",0,21,35,0,0,1,0:03,1,1,14,28,1,1,0,0,13,25,2,4,0,0
14294,3371,311,2,"Gilbert Melendez",0,10,38,0,2,0,0:38,0,0,4,27,4,8,0,0,4,26,4,9,0,0
14295,5063,496,1,"Gilbert Melendez",0,15,53,0,0,0,0:00,0,0,13,47,2,6,0,0,15,53,0,0,0,0
14296,5063,496,1,"Eddie Alvarez",0,8,17,0,0,0,0:00,0,0,0,8,5,6,3,3,8,17,0,0,0,0
14297,5063,496,2,"Gilbert Melendez",0,26,51,0,1,0,0:00,0,0,5,28,1,3,0,0,5,29,1,2,0,0
14298,5063,496,2,"Eddie Alvarez",0,18,27,1,3,0,1:31,0,0,6,14,1,1,2,2,8,16,1,1,0,0
14299,5063,496,3,"Gilbert Melendez",0,52,83,0,0,0,0:00,0,0,15,44,1,1,0,0,16,41,0,4,0,0
14300,5063,496,3,"Eddie Alvarez",0,17,35,2,8,0,2:16,0,0,10,25,2,3,2,2,13,28,1,2,0,0
14301,6174,620,1,"Benson Henderson",0,23,32,0,0,0,0:38,0,0,1,7,1,1,7,9,9,17,0,0,0,0
14302,6174,620,1,"Gilbert Melendez",0,10,32,1,1,0,0:43,0,0,1,19,1,3,5,7,5,23,1,3,1,3
14303,6174,620,2,"Benson Henderson",0,15,41,0,1,0,0:00,0,0,6,31,6,6,3,4,13,38,2,3,0,0
14304,6174,620,2,"Gilbert Melendez",0,15,49,0,0,0,0:00,0,0,5,38,4,4,4,5,9,42,4,5,0,0
14305,6174,620,3,"Benson Henderson",0,17,31,0,1,0,0:44,0,1,5,18,5,6,5,5,10,22,3,4,2,3
14306,6174,620,3,"Gilbert Melendez",0,13,38,0,0,0,0:00,0,0,2,27,3,3,2,2,6,29,1,3,0,0
14307,6174,620,4,"Benson Henderson",0,23,46,0,2,0,0:05,0,0,3,24,4,4,8,10,13,33,2,5,0,0
14308,6174,620,4,"Gilbert Melendez",0,10,32,0,0,0,0:07,0,0,2,23,6,6,0,1,6,27,2,3,0,0
14309,6174,620,5,"Benson Henderson",0,14,41,0,0,0,0:00,0,0,5,30,4,5,5,6,13,40,1,1,0,0
14310,6174,620,5,"Gilbert Melendez",0,8,53,0,0,0,0:01,0,0,6,48,2,4,0,1,8,53,0,0,0,0
14311,4448,429,1,"Mitsuhiro Ishida ",0,16,27,6,11,1,--,0,3,5,13,1,2,2,3,1,6,2,3,5,9
14312,4448,429,1,"Gilbert Melendez",0,36,57,2,2,2,--,0,0,2,16,2,3,0,0,0,12,4,7,0,0
14313,4448,429,2,"Mitsuhiro Ishida ",0,19,22,1,3,2,--,0,1,0,1,0,0,0,0,0,1,0,0,0,0
14314,4448,429,2,"Gilbert Melendez",0,64,88,1,2,0,--,0,0,9,16,1,1,0,0,0,0,3,3,7,14
14315,4739,465,1,"Jim Miller",0,13,32,1,1,0,1:33,0,1,8,26,0,0,0,0,1,8,0,0,7,18
14316,4739,465,1,"Takanori Gomi",0,1,5,0,0,0,0:00,0,0,0,4,0,0,1,1,1,5,0,0,0,0
14317,5450,535,1,"Marcus Aurelio ",0,49,57,1,1,2,--,0,2,3,9,0,0,0,0,3,9,0,0,0,0
14318,5450,535,1,"Takanori Gomi",0,2,9,0,0,0,--,0,0,0,6,0,1,0,0,0,7,0,0,0,0
14319,5810,586,1,"Tarec Saffiedine",0,19,46,0,0,0,0:00,0,0,9,35,6,7,3,3,12,38,6,7,0,0
14320,5810,586,1,"Jake Ellenberger",0,14,41,0,0,0,0:22,0,0,10,35,2,4,0,0,9,34,3,5,0,0
14321,5810,586,2,"Tarec Saffiedine",0,17,45,0,1,0,0:00,0,0,11,37,3,5,2,2,15,42,1,2,0,0
14322,5810,586,2,"Jake Ellenberger",0,9,33,0,1,0,0:04,0,0,7,30,2,3,0,0,7,30,2,3,0,0
14323,5810,586,3,"Tarec Saffiedine",0,22,44,0,0,0,1:01,0,1,10,31,4,5,6,6,17,38,3,4,0,0
14324,5810,586,3,"Jake Ellenberger",0,16,35,0,3,0,0:28,0,0,7,25,2,2,0,0,4,22,5,5,0,0
14325,4993,489,1,"Jake Ellenberger",0,12,27,1,1,0,0:03,0,0,7,20,3,4,0,0,8,21,2,3,0,0
14326,4993,489,1,"Kelvin Gastelum",0,29,49,1,2,1,1:56,1,1,13,32,2,2,1,2,10,26,1,2,5,8
14327,4891,480,1,"Jake Shields",0,20,27,1,5,0,2:35,0,3,4,9,4,5,6,7,13,20,0,0,1,1
14328,4891,480,1,"Martin Kampmann",0,12,16,0,0,0,0:29,0,0,3,5,7,9,0,0,3,5,7,9,0,0
14329,4891,480,2,"Jake Shields",0,20,25,2,5,0,2:54,0,4,3,7,4,4,1,1,5,9,2,2,1,1
14330,4891,480,2,"Martin Kampmann",0,19,29,0,0,1,1:00,0,0,9,17,6,8,0,0,3,10,9,12,3,3
14331,4891,480,3,"Jake Shields",0,13,28,1,5,0,1:59,0,3,2,9,1,2,0,2,3,13,0,0,0,0
14332,4891,480,3,"Martin Kampmann",0,26,32,0,0,2,1:46,0,1,6,11,4,4,0,0,2,7,4,4,4,4
14333,5503,540,1,"Paul Daley ",0,29,65,0,0,0,0:00,0,0,25,60,2,3,0,0,19,50,8,13,0,0
14334,5503,540,1,"Martin Kampmann",0,12,35,0,2,0,0:20,0,0,9,32,3,3,0,0,8,28,4,7,0,0
14335,4892,480,1,"Diego Sanchez",0,7,32,0,4,0,0:31,0,0,5,27,2,4,0,1,6,28,1,4,0,0
14336,4892,480,1,"Paulo Thiago",0,29,50,1,2,1,1:30,0,1,16,35,8,8,0,0,8,20,15,19,1,4
14337,4892,480,2,"Diego Sanchez",0,29,46,1,3,0,3:59,0,2,7,21,7,9,1,1,2,11,0,0,13,20
14338,4892,480,2,"Paulo Thiago",0,14,22,0,0,1,0:00,0,0,11,18,0,0,0,0,7,13,3,4,1,1
14339,4892,480,3,"Diego Sanchez",0,37,61,1,1,0,4:42,0,5,21,42,5,7,0,0,0,1,0,0,26,48
14340,4892,480,3,"Paulo Thiago",0,6,14,0,1,2,0:02,0,0,1,4,0,0,0,0,0,1,1,3,0,0
14341,5334,522,1,"Paulo Thiago",0,6,18,1,5,0,0:59,0,0,4,15,0,1,2,2,5,17,0,0,1,1
14342,5334,522,1,"Martin Kampmann",0,13,30,0,0,2,0:28,0,1,9,21,1,2,0,4,10,27,0,0,0,0
14343,5334,522,2,"Paulo Thiago",0,8,20,0,1,1,0:28,1,1,3,13,1,1,1,1,3,12,1,2,1,1
14344,5334,522,2,"Martin Kampmann",0,9,18,0,1,0,2:32,0,1,3,10,1,2,2,3,3,11,3,3,0,1
14345,5334,522,3,"Paulo Thiago",0,3,8,0,3,0,0:06,0,0,1,6,1,1,0,0,1,4,1,3,0,0
14346,5334,522,3,"Martin Kampmann",0,25,35,1,2,1,3:59,0,2,7,16,1,1,0,0,1,6,2,3,5,8
14347,3399,313,1,"Paulo Thiago",0,12,34,0,0,0,0:01,0,0,3,22,2,4,2,2,4,25,3,3,0,0
14348,3399,313,1,"Gasan Umalatov",0,11,21,0,3,0,1:54,0,0,3,8,2,5,5,7,9,19,1,1,0,0
14349,3399,313,2,"Paulo Thiago",0,18,37,1,6,0,0:53,0,0,11,30,5,5,1,1,8,25,9,11,0,0
14350,3399,313,2,"Gasan Umalatov",0,27,31,1,1,0,1:36,0,1,6,9,0,1,0,0,4,8,2,2,0,0
14351,3399,313,3,"Paulo Thiago",0,18,48,0,1,0,0:00,0,0,9,34,6,9,3,3,15,42,3,4,0,0
14352,3399,313,3,"Gasan Umalatov",0,8,33,0,3,0,0:30,0,0,6,28,1,3,1,1,8,31,0,1,0,0
14353,3881,363,1,"Dong Hyun Kim",1,21,57,0,0,0,1:43,0,0,16,52,3,3,0,0,8,26,3,8,8,21
14354,3881,363,1,"John Hathaway",0,20,53,1,2,0,1:10,0,0,4,26,4,10,2,4,6,29,2,5,2,6
14355,3881,363,2,"Dong Hyun Kim",0,19,34,1,3,0,0:28,0,1,4,19,2,2,0,0,3,12,3,7,0,2
14356,3881,363,2,"John Hathaway",0,30,63,0,2,0,2:13,0,0,8,35,5,9,2,2,8,35,7,11,0,0
14357,3881,363,3,"Dong Hyun Kim",1,2,5,0,0,0,0:01,0,0,2,5,0,0,0,0,2,5,0,0,0,0
14358,3881,363,3,"John Hathaway",0,2,11,0,2,0,0:22,0,0,1,8,1,3,0,0,2,10,0,1,0,0
14359,5018,491,1,"BJ Penn",0,23,69,0,0,0,0:00,0,0,20,63,3,6,0,0,23,69,0,0,0,0
14360,5018,491,1,"Clay Guida",0,21,69,0,0,0,0:00,0,0,12,55,1,5,8,9,21,68,0,1,0,0
14361,5018,491,2,"BJ Penn",0,26,63,0,0,0,0:00,0,0,18,52,3,4,0,1,19,55,2,2,0,0
14362,5018,491,2,"Clay Guida",0,41,83,1,2,0,1:05,0,0,17,54,5,9,5,5,22,59,5,9,0,0
14363,5018,491,3,"BJ Penn",0,25,56,0,0,0,0:00,0,0,18,49,2,2,0,0,12,41,8,10,0,0
14364,5018,491,3,"Clay Guida",0,51,90,0,0,0,2:57,0,0,23,61,7,7,2,3,21,50,11,21,0,0
14365,3889,364,1,"BJ Penn",0,49,64,1,1,0,1:25,0,1,23,37,10,11,0,0,20,32,11,12,2,4
14366,3889,364,1,"Nick Diaz",0,39,70,0,0,0,1:06,0,0,15,38,4,9,1,1,14,37,6,11,0,0
14367,3889,364,2,"BJ Penn",0,20,43,0,1,0,0:00,0,0,19,42,0,0,0,0,18,40,1,2,0,0
14368,3889,364,2,"Nick Diaz",0,127,190,0,0,0,1:45,0,0,61,119,21,24,1,1,69,124,14,20,0,0
14369,3889,364,3,"BJ Penn",0,38,77,0,2,0,0:02,0,0,34,70,2,4,0,0,33,68,3,6,0,0
14370,3889,364,3,"Nick Diaz",0,91,176,0,0,0,0:32,0,0,60,139,14,18,1,1,67,148,8,10,0,0
14371,4817,473,1,"Georges St-Pierre",0,49,60,0,3,0,2:14,0,0,12,19,12,14,10,11,16,23,18,21,0,0
14372,4817,473,1,"BJ Penn",0,20,34,0,0,0,0:00,0,0,4,17,4,5,4,4,4,16,8,10,0,0
14373,4817,473,2,"Georges St-Pierre",0,84,97,1,1,0,4:28,0,3,12,19,6,8,0,1,0,2,3,5,15,21
14374,4817,473,2,"BJ Penn",0,20,21,0,0,0,0:00,0,0,3,4,0,0,0,0,3,4,0,0,0,0
14375,4817,473,3,"Georges St-Pierre",0,67,76,2,2,0,3:46,0,1,12,17,6,6,1,1,8,10,2,2,9,12
14376,4817,473,3,"BJ Penn",0,14,18,0,1,0,0:26,0,0,1,5,0,0,0,0,1,5,0,0,0,0
14377,4817,473,4,"Georges St-Pierre",0,110,125,1,1,0,4:29,0,6,15,20,4,4,2,2,6,8,0,0,15,18
14378,4817,473,4,"BJ Penn",0,9,12,0,0,0,0:00,0,0,0,2,0,0,0,0,0,2,0,0,0,0
14379,5660,571,1,"Jens Pulver ",0,22,28,1,1,0,2:40,0,0,1,7,1,1,0,0,2,6,0,0,0,2
14380,5660,571,1,"BJ Penn",0,41,47,1,2,1,1:13,0,0,3,6,1,1,0,0,3,6,1,1,0,0
14381,5660,571,2,"Jens Pulver ",0,14,15,0,0,0,0:00,0,0,1,2,1,1,1,1,1,2,1,1,1,1
14382,5660,571,2,"BJ Penn",0,33,42,2,3,1,4:10,0,2,10,15,0,1,1,2,3,5,1,2,7,11
14383,5660,571,3,"Jens Pulver ",0,39,50,0,0,0,3:29,2,2,8,18,0,0,2,2,2,5,0,0,8,15
14384,5660,571,3,"BJ Penn",0,49,51,2,2,0,0:30,0,0,1,3,0,0,2,2,3,5,0,0,0,0
14385,5660,571,4,"Jens Pulver ",0,30,43,0,0,0,2:12,2,1,5,15,2,2,0,0,2,9,1,1,4,7
14386,5660,571,4,"BJ Penn",0,17,24,2,3,0,0:31,0,0,10,17,1,1,0,0,10,17,1,1,0,0
14387,5660,571,5,"Jens Pulver ",0,17,50,0,0,0,0:00,0,0,13,46,1,1,2,2,15,48,1,1,0,0
14388,5660,571,5,"BJ Penn",0,21,46,0,0,0,0:00,0,0,11,35,3,4,6,6,20,45,0,0,0,0
14389,4658,455,1,"BJ Penn",0,27,44,0,0,0,0:12,0,0,19,36,3,3,0,0,18,35,4,4,0,0
14390,4658,455,1,"Dennis Siver",0,29,102,0,1,0,0:11,0,0,15,70,4,16,7,12,26,93,0,5,0,0
14391,4658,455,2,"BJ Penn",1,24,45,0,0,0,1:49,0,1,15,34,6,7,0,0,17,33,0,0,4,8
14392,4658,455,2,"Dennis Siver",0,35,81,0,0,0,0:00,0,0,12,47,2,6,7,12,21,65,0,0,0,0
14393,4658,455,3,"BJ Penn",0,14,27,0,0,0,0:00,0,0,13,25,1,2,0,0,14,27,0,0,0,0
14394,4658,455,3,"Dennis Siver",0,56,117,0,0,0,0:00,0,0,32,82,3,7,21,28,56,117,0,0,0,0
14395,4902,481,1,"BJ Penn",0,18,41,0,0,0,0:00,0,0,16,39,2,2,0,0,15,37,3,4,0,0
14396,4902,481,1,"Frankie Edgar",0,10,41,0,0,0,0:00,0,0,5,29,2,7,3,5,10,39,0,2,0,0
14397,4902,481,2,"BJ Penn",0,17,49,0,0,0,0:00,0,0,16,48,1,1,0,0,16,47,1,2,0,0
14398,4902,481,2,"Frankie Edgar",0,6,44,0,3,0,0:00,0,0,4,35,1,2,1,7,5,41,1,3,0,0
14399,4902,481,3,"BJ Penn",0,11,57,0,0,0,0:00,0,0,9,53,2,4,0,0,10,55,1,2,0,0
14400,4902,481,3,"Frankie Edgar",0,10,42,0,3,0,0:00,0,0,7,32,2,7,1,3,10,42,0,0,0,0
14401,4902,481,4,"BJ Penn",0,13,61,0,0,0,0:00,0,0,10,58,0,0,3,3,13,60,0,1,0,0
14402,4902,481,4,"Frankie Edgar",0,14,59,0,4,0,0:00,0,0,8,46,4,8,1,4,12,54,1,4,0,0
14403,4902,481,5,"BJ Penn",0,13,55,0,0,0,0:00,0,0,9,50,2,3,1,1,9,48,3,6,0,0
14404,4902,481,5,"Frankie Edgar",0,23,48,1,3,0,0:05,0,0,15,37,5,8,2,2,21,46,0,0,1,1
14405,5689,575,1,"Frankie Edgar",0,9,34,2,3,0,1:49,0,0,4,28,2,2,2,3,7,31,1,1,0,1
14406,5689,575,1,"BJ Penn",0,20,37,0,0,0,0:00,0,0,6,22,2,3,0,0,7,24,1,1,0,0
14407,5689,575,2,"Frankie Edgar",0,18,52,1,3,0,0:22,0,1,9,38,6,10,3,4,16,49,2,3,0,0
14408,5689,575,2,"BJ Penn",0,8,45,0,0,0,0:00,0,0,6,40,0,2,0,1,6,43,0,0,0,0
14409,5689,575,3,"Frankie Edgar",0,31,77,0,3,0,0:14,0,0,19,55,9,16,2,5,25,67,5,9,0,0
14410,5689,575,3,"BJ Penn",0,14,50,0,0,0,0:00,0,0,7,41,5,7,0,0,11,46,1,2,0,0
14411,5689,575,4,"Frankie Edgar",0,32,54,0,0,0,1:39,0,0,12,29,2,4,2,4,11,29,0,0,5,8
14412,5689,575,4,"BJ Penn",0,8,18,1,1,0,0:52,0,0,6,16,0,0,0,0,5,15,1,1,0,0
14413,5689,575,5,"Frankie Edgar",0,52,68,0,0,0,2:38,1,0,15,29,3,3,4,4,8,21,3,3,11,12
14414,5689,575,5,"BJ Penn",0,6,17,1,2,0,0:33,0,0,4,13,0,1,0,0,3,13,0,0,1,1
14415,5234,512,1,"BJ Penn",0,8,15,0,0,0,1:34,0,0,1,5,1,1,1,2,2,5,0,0,1,3
14416,5234,512,1,"Ryan Hall",0,8,19,0,0,1,0:00,0,0,0,7,1,2,5,6,6,14,0,1,0,0
14417,5087,498,1,"George Sotiropoulos",0,24,35,0,1,0,4:13,0,4,1,10,0,0,0,0,0,9,0,0,1,1
14418,5087,498,1,"Joe Stevenson ",0,1,7,0,1,1,0:00,0,0,1,6,0,0,0,1,0,6,1,1,0,0
14419,5087,498,2,"George Sotiropoulos",0,14,47,0,0,3,0:36,1,1,11,42,2,4,0,0,13,46,0,0,0,0
14420,5087,498,2,"Joe Stevenson ",0,4,17,1,1,1,2:07,0,0,2,12,0,1,2,4,4,17,0,0,0,0
14421,5087,498,3,"George Sotiropoulos",0,9,34,2,2,0,0:30,0,0,6,30,0,1,0,0,5,29,1,2,0,0
14422,5087,498,3,"Joe Stevenson ",0,4,9,2,4,0,2:42,0,0,1,6,0,0,1,1,2,6,0,0,0,1
14423,3747,349,1,"Josh Neer",0,16,43,0,0,0,2:21,0,0,10,36,0,0,0,0,2,18,0,0,8,18
14424,3747,349,1,"Joe Stevenson ",0,13,17,1,1,3,0:40,0,1,6,9,0,1,3,3,6,8,0,1,3,4
14425,3747,349,2,"Josh Neer",0,35,62,0,0,0,3:45,0,0,21,47,0,0,0,0,6,21,1,1,14,25
14426,3747,349,2,"Joe Stevenson ",0,34,47,0,0,0,0:00,0,0,6,11,3,5,4,4,8,13,3,4,2,3
14427,3747,349,3,"Josh Neer",1,17,45,0,0,0,1:50,0,1,15,43,0,0,0,0,4,18,0,2,11,23
14428,3747,349,3,"Joe Stevenson ",0,33,53,1,1,0,2:04,0,1,5,17,2,4,2,2,5,13,1,1,3,9
14429,3631,338,1,"Joe Stevenson ",0,3,7,0,0,1,0:00,0,0,1,5,1,1,0,0,2,6,0,0,0,0
14430,3631,338,1,"Javier Vazquez ",0,48,63,2,3,0,3:31,0,3,4,16,5,5,0,0,4,15,0,0,5,6
14431,3631,338,2,"Joe Stevenson ",0,6,24,0,3,0,1:20,0,0,4,22,1,1,0,0,5,23,0,0,0,0
14432,3631,338,2,"Javier Vazquez ",0,23,45,1,1,1,0:43,0,1,14,36,3,3,0,0,16,37,1,1,0,1
14433,3631,338,3,"Joe Stevenson ",0,20,47,0,0,0,0:01,0,0,13,35,4,8,3,4,20,45,0,2,0,0
14434,3631,338,3,"Javier Vazquez ",0,36,101,0,1,0,0:00,0,0,36,99,0,1,0,1,36,99,0,2,0,0
14435,5267,515,1,"Jon Fitch",0,50,64,1,3,0,2:33,0,3,2,12,5,7,4,5,2,11,5,7,4,6
14436,5267,515,1,"Luigi Fioravanti ",0,15,22,0,0,0,0:36,0,0,3,10,2,2,5,5,2,8,8,9,0,0
14437,5267,515,2,"Jon Fitch",0,19,29,1,4,2,1:48,0,1,5,13,2,3,1,2,4,6,1,3,3,9
14438,5267,515,2,"Luigi Fioravanti ",0,6,10,0,0,0,0:01,0,0,0,3,1,2,3,3,2,5,2,3,0,0
14439,3597,335,1,"Anthony Johnson",1,32,62,0,0,0,0:09,0,0,10,30,2,5,9,12,12,38,4,4,5,5
14440,3597,335,1,"Luigi Fioravanti ",0,13,24,0,1,0,0:18,0,0,6,13,2,3,4,7,11,21,1,2,0,0
14441,3748,349,1,"Chris Leben",0,61,87,0,0,0,0:54,0,0,9,29,6,12,2,2,1,6,13,29,3,8
14442,3748,349,1,"Luigi Fioravanti ",0,20,27,0,4,0,2:01,0,0,6,13,3,3,3,3,0,4,12,15,0,0
14443,3748,349,2,"Chris Leben",0,74,90,2,3,0,4:25,0,3,8,18,2,3,0,1,0,4,4,9,6,9
14444,3748,349,2,"Luigi Fioravanti ",0,6,13,0,0,0,0:00,0,0,0,7,0,0,1,1,0,1,1,7,0,0
14445,3748,349,3,"Chris Leben",0,65,82,3,4,0,4:14,0,3,9,21,0,3,0,1,3,7,3,13,3,5
14446,3748,349,3,"Luigi Fioravanti ",0,15,20,0,1,0,0:00,0,0,3,7,0,1,4,4,5,6,2,6,0,0
14447,3763,350,1,"Mark Bocek",0,45,68,1,2,1,4:00,0,6,17,40,2,2,1,1,0,1,4,4,16,38
14448,3763,350,1,"David Bielkheden ",0,5,6,0,0,0,0:22,0,0,0,1,1,1,3,3,1,2,3,3,0,0
14449,5471,537,1,"Mitsuhiro Ishida ",0,56,86,1,1,1,--,0,6,2,12,4,4,0,2,0,3,0,0,6,15
14450,5471,537,1,"David Bielkheden ",0,5,21,0,0,0,--,0,0,1,12,1,1,0,0,2,10,0,0,0,3
14451,5471,537,2,"Mitsuhiro Ishida ",0,30,55,2,2,0,--,0,2,3,8,0,0,0,0,0,0,0,0,3,8
14452,5471,537,2,"David Bielkheden ",0,7,21,0,0,0,--,0,0,1,4,0,0,0,1,1,5,0,0,0,0
14453,4836,475,1,"BJ Penn",0,28,32,1,2,1,2:28,0,1,4,8,0,0,2,2,0,1,5,7,1,2
14454,4836,475,1,"Jon Fitch",0,23,33,0,5,0,2:24,1,0,1,9,5,6,1,1,1,1,6,12,0,3
14455,4836,475,2,"BJ Penn",0,18,30,1,1,0,1:09,0,1,4,14,1,1,0,1,0,6,3,8,2,2
14456,4836,475,2,"Jon Fitch",0,59,73,1,3,0,3:33,1,0,7,12,3,5,4,4,2,2,6,11,6,8
14457,4836,475,3,"BJ Penn",0,2,4,0,0,0,0:00,0,0,1,3,0,0,0,0,1,3,0,0,0,0
14458,4836,475,3,"Jon Fitch",0,149,181,3,3,0,4:46,0,0,21,30,1,1,4,4,2,3,4,4,20,28
14459,6071,610,1,"Jon Fitch",0,6,6,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14460,6071,610,1,"Demian Maia",0,34,38,3,6,1,4:55,0,2,4,5,1,1,4,4,0,0,3,4,6,6
14461,6071,610,2,"Jon Fitch",0,15,24,0,0,0,0:00,0,0,2,8,0,1,2,2,4,11,0,0,0,0
