fight_id,ending_round,ending_time,unique_round_id,round_number,fighter_name,fighter_knockdowns,fighter_total_strikes_landed,fighter_total_strikes_attempted,fighter_takedowns,fighter_takedowns_attempted,fighter_submission_attempts,fighter_reversals,fighter_control_time,fighter_significant_strikes_head_landed,fighter_significant_strikes_head_attempted,fighter_significant_strikes_body_landed,fighter_significant_strikes_body_attempted,fighter_significant_strikes_leg_landed,fighter_significant_strikes_leg_attempted,fighter_significant_strikes_standing_landed,fighter_significant_strikes_standing_attempted,fighter_significant_strikes_clinch_landed,fighter_significant_strikes_clinch_attempted,fighter_significant_strikes_ground_landed,fighter_significant_strikes_ground_attempted,opponent_knockdowns,opponent_total_strikes_landed,opponent_total_strikes_attempted,opponent_takedowns,opponent_takedowns_attempted,opponent_submission_attempts,opponent_control_time,opponent_reversals,opponent_significant_strikes_head_landed,opponent_significant_strikes_head_attempted,opponent_significant_strikes_body_landed,opponent_significant_strikes_body_attempted,opponent_significant_strikes_leg_landed,opponent_significant_strikes_leg_attempted,opponent_significant_strikes_standing_landed,opponent_significant_strikes_standing_attempted,opponent_significant_strikes_clinch_landed,opponent_significant_strikes_clinch_attempted,opponent_significant_strikes_ground_landed,opponent_significant_strikes_ground_attempted
3685,3,5:00,18296,2,"Michael Bisping",0,50,76,0,1,0,0,2:19,8,31,6,8,1,1,6,29,9,11,0,0,0,57,91,1,2,0,1:04,0,8,34,2,4,1,1,6,27,4,8,1,4
3685,3,5:00,18298,3,"Michael Bisping",0,29,35,1,1,0,0,0:15,2,6,0,0,0,0,0,3,0,0,2,3,0,35,45,1,1,0,4:36,0,4,10,1,1,0,0,1,2,0,0,4,9
3686,3,5:00,14613,1,"Demian Maia",0,14,53,0,0,0,0,0:00,10,47,3,5,1,1,9,45,5,8,0,0,0,15,61,1,1,0,0:09,0,9,53,4,5,1,2,14,59,0,1,0,0
3686,3,5:00,14615,2,"Demian Maia",0,22,57,0,1,0,0,0:00,8,40,7,9,1,2,14,47,2,4,0,0,0,17,40,2,4,0,0:46,0,10,32,3,4,3,3,15,37,0,1,1,1
3686,3,5:00,14617,3,"Demian Maia",0,24,68,0,6,0,0,0:00,17,58,4,6,0,1,16,51,5,14,0,0,0,36,77,1,1,0,0:43,0,24,60,3,6,1,1,20,53,7,13,1,1
3687,2,5:00,16492,1,"Nik Lentz",0,27,48,2,4,0,0,0:34,11,29,6,8,2,2,17,34,2,5,0,0,0,45,65,1,1,0,1:38,0,30,50,2,2,0,0,26,46,4,4,2,2
3687,2,5:00,16494,2,"Nik Lentz",0,30,48,0,4,0,0,0:26,17,32,2,4,1,1,8,17,12,20,0,0,0,55,64,1,1,1,3:13,0,35,44,1,1,0,0,16,20,13,16,7,9
3688,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,21,31,2,3,0,3:01,0,8,17,3,4,0,0,9,18,0,1,2,2
3688,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24,28,2,3,0,4:22,0,4,6,2,2,0,0,1,2,0,0,5,6
3688,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13,17,2,4,0,3:25,0,4,8,0,0,0,0,2,6,0,0,2,2
3689,2,2:22,16718,1,"George Roop",0,33,71,0,1,0,0,0:07,12,41,10,17,4,6,20,56,5,7,1,1,0,27,44,2,2,0,1:00,0,13,27,3,4,7,8,18,33,2,2,3,4
3689,2,2:22,16720,2,"George Roop",0,11,37,0,0,0,0,0:00,3,22,2,6,4,7,8,32,1,3,0,0,1,23,30,0,0,0,0:09,0,11,18,6,6,3,3,10,15,3,3,7,9
3690,1,1:43,18640,1,"Eric Wisely",0,3,5,0,0,0,0,0:06,0,1,1,2,1,1,2,4,0,0,0,0,0,7,13,1,1,2,0:35,0,2,6,1,2,3,4,3,5,0,0,3,7
3691,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,38,68,0,0,0,1:29,0,25,55,3,3,7,7,24,53,11,12,0,0
3691,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,24,44,1,1,0,2:16,0,12,29,1,3,6,7,10,29,8,8,1,2
3691,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15,37,0,0,0,0:40,1,7,29,1,1,2,2,8,28,0,0,2,4
3692,1,4:24,23905,1,"Joey Beltran",0,36,85,0,3,0,0,0:04,11,57,7,10,4,4,19,68,3,3,0,0,1,66,93,0,0,0,1:05,0,49,75,10,11,6,6,51,75,14,17,0,0
3693,3,1:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,22,58,0,1,0,0:00,0,10,42,3,7,9,9,20,53,2,5,0,0
3693,3,1:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18,56,0,0,0,0:00,0,12,49,0,0,6,7,18,56,0,0,0,0
3693,3,1:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,14,0,0,2,0:06,0,2,12,1,1,1,1,4,13,0,0,0,1
3694,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,39,46,0,1,0,--,0,5,10,0,1,11,12,5,10,11,13,0,0
3694,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,32,49,0,0,0,--,0,12,28,6,7,9,9,14,28,13,16,0,0
3694,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,59,76,0,0,0,--,0,13,24,8,8,1,1,4,6,1,2,17,25
3695,2,3:08,25815,1,"Lavar Johnson",0,15,27,0,1,0,0,--,2,14,8,8,4,4,3,14,11,12,0,0,0,9,13,2,4,0,--,0,6,9,0,1,0,0,1,2,1,3,4,5
3695,2,3:08,25817,2,"Lavar Johnson",0,12,34,0,0,0,0,--,6,28,2,2,1,1,6,26,3,5,0,0,0,4,6,1,1,1,--,0,4,6,0,0,0,0,3,5,1,1,0,0
3696,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,22,27,1,2,1,--,0,0,1,0,0,1,1,1,2,0,0,0,0
3696,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,9,15,1,1,0,--,0,3,7,0,1,1,2,1,6,1,1,2,3
3696,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,79,87,0,0,0,--,1,19,19,0,0,0,0,1,1,0,0,18,18
3697,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3698,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3699,1,3:21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3700,2,2:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3701,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3702,3,4:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3703,3,5:00,22984,1,"Ilir Latifi",0,4,34,0,1,0,0,0:00,4,33,0,0,0,1,4,33,0,1,0,0,0,20,41,0,0,0,0:06,0,12,28,2,6,6,7,20,41,0,0,0,0
3703,3,5:00,22986,2,"Ilir Latifi",0,6,39,0,1,0,0,0:00,3,34,3,5,0,0,6,39,0,0,0,0,0,24,52,0,0,0,0:00,0,20,42,3,9,1,1,24,52,0,0,0,0
3703,3,5:00,22988,3,"Ilir Latifi",0,10,41,1,1,0,0,0:31,4,34,0,0,4,5,6,33,0,0,2,6,0,36,57,0,0,0,0:00,0,30,50,2,3,4,4,35,55,0,0,1,2
3704,2,3:45,15503,1,"Ryan Couture",0,20,39,1,5,0,0,2:36,3,12,8,12,6,12,7,18,10,18,0,0,0,20,23,0,0,0,0:00,0,4,6,2,2,0,0,4,6,2,2,0,0
3704,2,3:45,15505,2,"Ryan Couture",0,15,44,0,2,0,0,0:32,4,26,4,6,4,9,8,36,4,5,0,0,1,28,39,1,1,0,0:10,0,18,29,4,4,0,0,18,26,1,1,3,6
3705,1,0:19,25812,1,"Philip De Fries",0,0,2,0,2,0,0,0:00,0,2,0,0,0,0,0,2,0,0,0,0,0,7,9,0,0,0,0:03,0,7,9,0,0,0,0,1,3,0,0,6,6
3706,3,5:00,22510,1,"Mike Easton",0,31,55,1,4,0,0,1:40,12,28,5,6,8,9,17,33,7,9,1,1,0,29,57,2,3,0,0:57,0,16,44,2,2,8,8,21,49,5,5,0,0
3706,3,5:00,22512,2,"Mike Easton",0,40,77,1,2,0,0,0:46,19,51,6,10,4,4,19,45,10,19,0,1,0,34,93,1,3,0,1:14,0,21,78,6,8,2,2,14,61,15,27,0,0
3706,3,5:00,22514,3,"Mike Easton",0,20,50,1,2,0,0,0:04,13,40,3,6,1,1,16,45,1,1,0,1,0,31,84,1,1,0,2:23,1,13,61,0,2,0,0,12,60,1,1,0,2
3707,1,3:27,18538,1,"Pablo Garza",0,6,17,1,2,0,0,0:00,2,12,1,1,1,1,3,13,1,1,0,0,0,18,27,0,0,1,1:41,0,4,11,2,2,3,5,7,14,0,1,2,3
3708,3,5:00,16758,1,"Robert Peralta",0,19,56,0,1,0,0,0:29,6,37,6,12,5,5,6,39,11,15,0,0,0,21,36,0,1,0,0:32,0,5,17,4,5,10,12,16,29,3,5,0,0
3708,3,5:00,16760,2,"Robert Peralta",0,38,65,0,1,0,0,1:09,15,40,8,9,7,8,12,35,13,17,5,5,0,20,36,0,1,0,0:49,0,9,21,2,4,7,8,16,28,2,5,0,0
3708,3,5:00,16762,3,"Robert Peralta",0,37,51,0,0,0,0,0:33,8,21,6,6,6,6,10,22,10,11,0,0,0,16,24,2,4,0,3:09,0,4,11,3,3,4,5,6,14,5,5,0,0
3709,3,1:33,15026,1,"Michael Johnson",1,19,52,0,0,0,0,1:50,13,42,5,8,0,0,8,33,5,6,5,11,0,14,18,1,2,1,0:51,0,5,8,0,1,0,0,1,5,0,0,4,4
3709,3,1:33,15028,2,"Michael Johnson",0,2,11,0,0,0,0,0:00,0,9,1,1,1,1,2,10,0,1,0,0,0,53,64,2,3,0,3:57,0,24,29,1,1,0,0,1,4,0,0,24,26
3709,3,1:33,15030,3,"Michael Johnson",0,0,3,0,0,0,0,0:00,0,2,0,1,0,0,0,3,0,0,0,0,0,12,16,1,1,1,1:19,0,4,7,0,0,0,0,0,0,0,0,4,7
3710,1,3:11,25366,1,"Adam Cella",0,4,14,0,0,0,0,0:00,1,8,0,2,1,2,2,12,0,0,0,0,0,16,23,1,1,1,2:21,0,5,8,0,1,1,2,2,7,0,0,4,4
3711,3,5:00,19613,1,"Chris Spang",0,1,16,0,0,0,0,0:00,0,10,1,2,0,4,0,15,1,1,0,0,0,10,23,1,1,0,0:03,0,2,4,1,2,7,17,9,22,0,0,1,1
3711,3,5:00,19615,2,"Chris Spang",0,13,23,0,0,0,0,0:00,0,9,0,0,2,3,2,11,0,1,0,0,0,25,43,2,4,0,2:31,0,4,18,2,3,1,4,6,21,0,1,1,3
3711,3,5:00,19617,3,"Chris Spang",0,10,37,0,0,0,0,0:00,1,25,0,2,1,2,2,27,0,2,0,0,0,22,52,3,5,0,1:55,0,6,31,2,4,13,16,11,34,10,15,0,2
3712,1,1:07,20415,1,"Marcus Brimage",0,12,41,0,0,0,0,0:00,7,34,2,2,3,5,12,41,0,0,0,0,1,22,36,0,0,0,0:05,0,20,34,1,1,0,0,16,29,0,0,5,6
3713,3,5:00,22329,1,"Benny Alloway",0,6,10,0,0,0,0,0:00,1,4,1,1,0,0,2,5,0,0,0,0,0,24,38,3,3,0,4:09,0,7,19,3,3,0,0,0,3,6,12,4,7
3713,3,5:00,22331,2,"Benny Alloway",0,8,18,1,1,0,0,1:05,2,8,0,0,1,3,2,9,0,1,1,1,0,22,47,2,3,1,2:05,0,8,27,7,11,2,2,10,22,6,14,1,4
3713,3,5:00,22333,3,"Benny Alloway",0,11,19,0,1,0,0,0:23,4,11,0,1,0,0,4,11,0,1,0,0,0,11,30,1,2,0,3:28,1,8,20,2,7,0,1,2,6,5,15,3,7
3714,2,1:05,22873,1,"Michael Kuiper",0,22,33,3,3,0,0,1:31,10,16,3,5,0,1,0,1,4,6,9,15,0,9,11,0,7,0,2:50,0,3,5,3,3,0,0,1,3,5,5,0,0
3714,2,1:05,22875,2,"Michael Kuiper",0,1,7,0,0,0,0,0:39,1,5,0,1,0,1,1,7,0,0,0,0,0,1,5,0,0,1,0:00,0,1,5,0,0,0,0,1,5,0,0,0,0
3715,3,5:00,22428,1,"Besam Yousef",0,29,43,0,0,0,0,0:50,6,16,4,5,2,2,3,6,9,17,0,0,0,25,39,2,2,0,2:32,0,4,13,10,11,3,7,3,9,8,10,6,12
3715,3,5:00,22430,2,"Besam Yousef",0,62,83,1,2,0,0,1:22,7,24,8,8,1,1,1,4,15,29,0,0,0,27,38,1,3,0,1:39,0,7,13,16,18,0,2,5,9,12,16,6,8
3715,3,5:00,22432,3,"Besam Yousef",0,51,59,1,1,0,0,2:13,9,15,6,6,0,2,4,9,11,13,0,1,0,17,20,1,1,0,1:26,0,3,5,9,10,1,1,2,3,7,8,4,5
3716,5,5:00,23709,1,"Junior Dos Santos",0,17,43,0,0,0,0,0:00,12,34,5,9,0,0,17,43,0,0,0,0,1,64,115,3,9,0,1:44,0,35,81,5,5,2,2,18,57,4,4,20,27
3716,5,5:00,23711,2,"Junior Dos Santos",0,4,10,0,0,0,0,0:28,1,7,1,1,0,0,1,6,1,2,0,0,0,45,63,4,5,0,3:50,0,18,31,6,7,0,0,4,11,10,13,10,14
3716,5,5:00,23713,3,"Junior Dos Santos",0,15,32,0,0,0,0,0:10,6,19,7,11,0,0,8,24,5,6,0,0,0,40,67,1,5,0,2:41,0,13,34,8,9,1,1,5,19,17,25,0,0
3716,5,5:00,23715,4,"Junior Dos Santos",0,15,37,0,1,0,0,0:20,6,26,6,8,0,0,7,26,5,8,0,0,0,25,43,2,6,0,2:24,0,6,24,3,3,1,1,4,20,6,8,0,0
3716,5,5:00,23717,5,"Junior Dos Santos",0,15,24,0,0,0,0,0:05,7,16,6,6,0,0,10,18,3,4,0,0,0,36,51,1,8,0,3:16,0,10,23,3,3,0,0,4,15,2,3,7,8
3717,3,5:00,13842,1,"Joe Lauzon",0,16,60,0,1,0,0,0:06,14,56,2,4,0,0,12,52,4,8,0,0,0,46,103,0,0,1,0:20,0,32,86,11,12,3,5,26,79,20,24,0,0
3717,3,5:00,13844,2,"Joe Lauzon",0,8,16,0,0,1,1,1:52,1,9,1,1,1,1,1,8,0,0,2,3,0,12,23,1,1,1,2:31,0,5,15,3,3,0,1,2,11,0,0,6,8
3717,3,5:00,13846,3,"Joe Lauzon",0,16,52,0,0,2,0,0:09,10,44,3,3,3,5,13,49,3,3,0,0,0,38,84,0,0,0,0:20,0,24,63,5,10,8,9,29,68,7,12,1,2
3718,3,2:11,18217,1,"Tim Boetsch",1,34,48,2,2,0,0,2:39,6,14,11,15,4,4,10,20,10,11,1,2,0,19,36,0,0,0,0:00,0,8,20,1,2,0,1,4,16,5,7,0,0
3718,3,2:11,18219,2,"Tim Boetsch",0,6,22,0,4,0,0,0:30,2,12,1,4,0,0,2,13,1,3,0,0,0,20,51,0,0,0,1:38,0,10,37,0,1,0,0,1,17,1,2,8,19
3718,3,2:11,18221,3,"Tim Boetsch",0,1,4,0,2,0,0,0:00,0,2,1,2,0,0,1,4,0,0,0,0,0,17,21,0,0,0,1:11,0,9,13,0,0,0,0,0,1,0,0,9,12
3719,3,5:00,17964,1,"Alan Belcher",0,6,17,0,0,1,0,2:27,1,11,0,0,2,2,3,13,0,0,0,0,0,26,36,0,1,0,1:04,0,3,11,5,5,0,0,2,9,2,3,4,4
3719,3,5:00,17966,2,"Alan Belcher",0,5,13,0,0,1,0,0:06,1,8,0,0,0,0,1,8,0,0,0,0,0,19,28,1,3,0,3:37,0,4,12,0,0,1,1,2,10,0,0,3,3
3719,3,5:00,17968,3,"Alan Belcher",0,4,9,0,0,0,0,0:50,2,7,0,0,0,0,2,7,0,0,0,0,0,36,51,0,1,0,3:20,0,7,15,0,0,0,0,1,7,0,0,6,8
3720,3,5:00,17617,1,"Chris Leben",0,18,21,0,0,0,0,0:00,1,2,0,0,0,0,0,1,1,1,0,0,0,35,52,1,1,1,4:27,0,9,21,1,1,0,0,1,4,0,0,9,18
3720,3,5:00,17619,2,"Chris Leben",0,46,68,0,0,0,0,0:00,10,30,1,1,5,7,15,37,1,1,0,0,0,20,58,1,6,0,1:42,0,9,39,1,4,4,8,12,48,2,2,0,1
3720,3,5:00,17621,3,"Chris Leben",0,39,75,0,0,0,0,0:00,9,37,1,1,13,16,21,51,2,3,0,0,0,21,64,2,6,0,1:12,0,12,49,2,2,3,6,16,53,0,2,1,2
3721,3,5:00,21173,1,"Brad Pickett",0,19,66,0,0,0,0,0:02,10,50,5,10,4,6,19,66,0,0,0,0,1,28,97,0,1,0,0:00,0,28,90,0,7,0,0,28,97,0,0,0,0
3721,3,5:00,21175,2,"Brad Pickett",0,19,64,0,0,0,0,0:00,10,45,2,9,7,10,19,64,0,0,0,0,0,24,94,0,0,0,0:00,0,20,87,4,7,0,0,24,94,0,0,0,0
3721,3,5:00,21177,3,"Brad Pickett",0,29,82,0,0,0,0,0:00,13,59,9,14,7,9,29,82,0,0,0,0,0,38,103,0,1,0,0:00,0,35,99,3,4,0,0,38,103,0,0,0,0
3722,1,3:50,25272,1,"Byron Bloodworth",0,9,12,0,0,0,0,0:09,3,5,4,5,1,1,3,5,5,6,0,0,1,49,72,0,0,0,3:19,0,23,41,13,13,4,4,3,6,16,16,21,36
3723,3,5:00,15149,1,"Melvin Guillard",0,19,38,0,0,0,0,0:00,6,25,1,1,12,12,18,37,1,1,0,0,0,19,49,1,2,1,0:12,0,11,36,5,9,2,2,14,37,4,10,0,0
3723,3,5:00,15151,2,"Melvin Guillard",0,27,49,0,1,0,0,0:04,18,40,4,4,4,4,25,47,1,1,0,0,0,19,50,2,2,0,1:14,0,9,36,2,3,0,0,11,39,0,0,0,0
3723,3,5:00,15153,3,"Melvin Guillard",0,16,30,0,0,1,0,0:55,7,20,5,6,0,0,6,17,1,1,5,8,0,28,49,4,6,0,2:29,0,3,11,0,0,0,0,2,10,1,1,0,0
3724,3,5:00,15009,1,"Michael Johnson",0,3,19,0,0,0,0,0:00,1,9,0,4,1,5,2,18,0,0,0,0,0,42,79,1,1,1,3:16,0,24,50,0,1,2,2,3,14,0,0,23,39
3724,3,5:00,15011,2,"Michael Johnson",0,6,19,0,0,0,0,0:00,1,13,0,1,2,2,2,15,1,1,0,0,0,27,57,1,2,0,2:39,0,9,38,0,0,3,3,5,26,0,0,7,15
3724,3,5:00,15013,3,"Michael Johnson",0,1,7,0,0,0,0,0:00,0,6,1,1,0,0,1,7,0,0,0,0,0,56,73,1,3,0,4:35,0,15,24,0,0,3,3,2,4,2,2,14,21
3725,1,2:04,25809,1,"Philip De Fries",0,12,18,1,1,0,0,0:54,7,12,0,1,0,0,0,5,7,8,0,0,1,22,33,0,0,0,0:33,0,14,24,5,6,1,1,13,21,7,10,0,0
3726,3,5:00,18571,1,"Leonard Garcia",0,25,104,0,0,0,0,0:00,13,86,4,10,8,8,23,101,2,3,0,0,1,32,78,0,0,0,0:00,0,13,50,13,21,6,7,32,78,0,0,0,0
3726,3,5:00,18573,2,"Leonard Garcia",0,26,106,1,2,0,0,0:41,20,92,2,9,3,3,22,98,3,6,0,0,0,38,91,0,0,0,0:00,0,24,69,10,18,3,3,34,86,3,4,0,0
3726,3,5:00,18575,3,"Leonard Garcia",0,41,157,1,2,0,0,0:57,31,142,4,5,4,4,37,147,2,3,0,1,0,52,104,0,0,0,0:08,0,31,74,15,22,5,5,48,97,3,3,0,1
3727,3,1:11,21205,1,"Chris Cariaso",0,19,52,0,0,0,0,0:02,7,36,4,8,8,8,18,50,1,2,0,0,0,11,31,1,1,0,0:18,0,6,21,5,10,0,0,9,28,2,3,0,0
3727,3,1:11,21207,2,"Chris Cariaso",0,19,61,1,1,0,0,0:24,10,47,5,10,2,2,13,47,4,10,0,2,0,16,37,1,1,0,1:03,0,7,23,2,6,2,3,9,27,2,5,0,0
3727,3,1:11,21209,3,"Chris Cariaso",0,3,11,0,1,0,0,0:10,2,10,1,1,0,0,3,11,0,0,0,0,0,4,11,0,0,1,0:07,0,2,8,1,2,1,1,3,10,1,1,0,0
3728,3,5:00,13711,1,"Diego Sanchez",0,12,46,0,1,0,0,0:00,4,36,5,7,2,2,11,42,0,3,0,0,1,23,50,0,3,0,0:09,0,17,42,5,7,1,1,18,41,5,9,0,0
3728,3,5:00,13713,2,"Diego Sanchez",0,6,29,0,0,0,0,0:00,3,21,2,6,1,2,6,29,0,0,0,0,0,35,57,1,1,0,1:12,0,14,33,1,2,4,5,15,31,0,0,4,9
3728,3,5:00,13715,3,"Diego Sanchez",0,45,83,0,0,0,0,1:08,10,35,2,5,0,0,10,38,0,0,2,2,0,20,34,1,4,0,0:21,0,13,27,4,4,3,3,18,31,2,3,0,0
3729,2,3:52,25312,1,"Dave Herman",0,37,52,0,0,0,0,0:00,13,24,9,11,15,17,37,52,0,0,0,0,0,16,29,0,0,0,0:04,0,7,19,3,3,6,7,16,29,0,0,0,0
3729,2,3:52,25314,2,"Dave Herman",0,14,22,0,0,0,0,0:06,3,9,4,4,7,9,14,22,0,0,0,0,1,66,95,1,1,0,0:51,0,19,40,2,2,10,10,23,40,0,0,8,12
3730,3,5:00,21857,1,"Aaron Simpson",1,36,50,0,1,0,0,1:28,24,37,3,4,5,5,8,17,6,6,18,23,0,24,39,0,1,0,0:55,0,14,29,1,1,8,8,20,34,3,3,0,1
3730,3,5:00,21859,2,"Aaron Simpson",0,19,22,0,2,0,0,0:55,4,7,2,2,4,4,4,7,6,6,0,0,0,28,38,1,2,0,2:09,0,6,13,2,3,14,15,6,15,6,6,10,10
3730,3,5:00,21861,3,"Aaron Simpson",0,20,32,0,2,0,0,0:05,6,17,6,7,1,1,12,23,1,2,0,0,0,26,38,1,3,0,2:15,0,8,19,1,1,8,8,10,21,5,5,2,2
3731,1,0:43,25808,1,"Philip De Fries",0,7,18,0,0,0,0,0:00,7,18,0,0,0,0,6,17,1,1,0,0,1,10,19,0,0,0,0:04,0,8,17,0,0,0,0,5,14,0,0,3,3
3732,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,44,53,1,3,2,4:47,0,23,28,0,0,0,0,1,1,0,0,22,27
3732,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,94,112,1,1,2,4:35,0,42,56,3,3,1,1,2,4,0,0,44,56
3732,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16,27,1,3,1,3:00,0,11,21,2,2,3,3,6,10,0,0,10,16
3733,1,3:45,22516,1,"John Albert",0,37,64,0,0,3,0,0:13,17,38,12,15,2,2,17,36,13,15,1,4,0,33,44,1,1,2,2:09,0,21,30,4,5,0,0,4,11,0,1,21,23
3734,1,1:32,16184,1,"Vagner Rocha",0,7,16,0,0,0,0,0:00,4,12,2,3,1,1,7,16,0,0,0,0,0,18,28,1,1,0,0:07,0,13,21,4,6,1,1,9,18,0,1,9,9
3735,3,5:00,13889,1,"Anton Kuivanen",0,15,47,0,0,0,0,0:00,7,36,8,11,0,0,13,43,2,4,0,0,0,22,50,2,5,0,0:45,0,9,34,5,6,6,8,17,43,1,1,2,4
3735,3,5:00,13891,2,"Anton Kuivanen",0,14,46,0,0,0,0,0:01,4,33,8,11,2,2,9,40,5,6,0,0,0,19,40,0,6,0,0:45,0,8,27,2,4,7,7,12,31,5,7,0,0
3735,3,5:00,13893,3,"Anton Kuivanen",0,10,24,0,0,0,0,0:00,5,16,3,4,1,2,7,19,2,2,0,1,0,25,39,2,4,0,2:44,0,7,17,6,6,0,2,3,13,2,3,8,9
