fight_id,ending_round,ending_time,unique_round_id,round_number,fighter_name,fighter_knockdowns,fighter_total_strikes_landed,fighter_total_strikes_attempted,fighter_takedowns,fighter_takedowns_attempted,fighter_submission_attempts,fighter_reversals,fighter_control_time,fighter_significant_strikes_head_landed,fighter_significant_strikes_head_attempted,fighter_significant_strikes_body_landed,fighter_significant_strikes_body_attempted,fighter_significant_strikes_leg_landed,fighter_significant_strikes_leg_attempted,fighter_significant_strikes_standing_landed,fighter_significant_strikes_standing_attempted,fighter_significant_strikes_clinch_landed,fighter_significant_strikes_clinch_attempted,fighter_significant_strikes_ground_landed,fighter_significant_strikes_ground_attempted,opponent_knockdowns,opponent_total_strikes_landed,opponent_total_strikes_attempted,opponent_takedowns,opponent_takedowns_attempted,opponent_submission_attempts,opponent_control_time,opponent_reversals,opponent_significant_strikes_head_landed,opponent_significant_strikes_head_attempted,opponent_significant_strikes_body_landed,opponent_significant_strikes_body_attempted,opponent_significant_strikes_leg_landed,opponent_significant_strikes_leg_attempted,opponent_significant_strikes_standing_landed,opponent_significant_strikes_standing_attempted,opponent_significant_strikes_clinch_landed,opponent_significant_strikes_clinch_attempted,opponent_significant_strikes_ground_landed,opponent_significant_strikes_ground_attempted
1776,1,2:30,3742,1,"Kelvin Gastelum",1,14,27,0,0,0,0,0:07,7,19,5,6,2,2,9,20,1,1,4,6,0,7,24,0,0,0,0:00,0,5,22,1,1,1,1,7,24,0,0,0,0
1777,1,2:57,5201,1,"Jingliang Li",1,27,51,0,0,0,0,0:13,15,38,1,1,10,11,17,37,0,0,9,13,0,5,17,0,0,0,0:00,0,2,12,0,2,3,3,5,17,0,0,0,0
1778,3,5:00,6147,1,"Wang Guan",1,37,74,0,1,0,0,0:12,17,46,6,8,10,15,23,54,2,3,8,12,0,16,37,0,0,0,0:11,0,5,25,8,9,3,3,13,33,3,4,0,0
1778,3,5:00,6149,2,"Wang Guan",0,21,48,0,1,0,0,0:01,8,29,3,8,10,11,21,48,0,0,0,0,0,10,30,0,0,0,0:00,0,5,22,5,6,0,2,10,30,0,0,0,0
1778,3,5:00,6151,3,"Wang Guan",0,17,47,0,1,0,0,0:11,5,31,2,4,10,12,17,47,0,0,0,0,0,23,57,0,0,0,0:11,0,12,44,8,9,3,3,20,52,3,4,0,0
1779,2,3:22,5632,1,"Alex Garcia",0,12,22,2,4,0,0,2:12,2,12,0,0,0,0,0,8,0,1,2,3,0,7,14,0,0,0,0:00,0,2,7,2,4,3,3,7,14,0,0,0,0
1779,2,3:22,5634,2,"Alex Garcia",0,9,17,1,3,1,0,0:56,4,12,0,0,0,0,4,12,0,0,0,0,0,3,13,0,0,0,0:00,0,2,9,1,4,0,0,3,13,0,0,0,0
1780,3,4:30,6193,1,"Zabit Magomedsharipov",0,21,38,3,3,0,0,2:26,10,22,0,3,3,4,9,22,0,0,4,7,0,10,20,0,0,0,0:00,0,2,10,3,4,3,4,8,18,0,0,0,0
1780,3,4:30,6195,2,"Zabit Magomedsharipov",0,31,44,3,5,0,1,4:21,15,25,1,3,0,0,0,4,0,0,16,24,0,4,5,0,0,0,0:08,0,0,0,1,1,1,1,2,2,0,0,0,0
1780,3,4:30,6197,3,"Zabit Magomedsharipov",0,8,19,5,7,1,0,3:05,3,10,0,0,2,3,5,11,0,0,0,2,0,9,13,0,0,0,0:00,0,5,7,3,4,0,0,7,10,0,0,1,1
1781,1,0:15,5611,1,"Kenan Song",1,15,15,0,0,0,0,0:06,13,13,1,1,0,0,2,2,0,0,12,12,0,1,3,0,0,0,0:00,0,0,2,1,1,0,0,1,3,0,0,0,0
1782,3,5:00,12430,1,"Xiaonan Yan",0,38,76,0,0,0,0,0:02,26,62,4,6,2,2,21,55,11,15,0,0,0,45,70,0,3,0,2:44,0,7,26,7,8,2,2,8,25,8,11,0,0
1782,3,5:00,12432,2,"Xiaonan Yan",0,30,66,0,0,0,0,0:00,24,59,1,1,4,5,29,65,0,0,0,0,0,42,73,1,1,0,2:14,0,9,33,3,5,3,4,14,38,1,2,0,2
1782,3,5:00,12434,3,"Xiaonan Yan",0,38,80,0,0,0,0,0:01,30,70,0,0,5,6,26,63,7,9,2,4,0,52,90,1,2,0,2:45,0,17,51,2,3,2,2,12,43,4,4,5,9
1783,1,4:16,11057,1,"Song Yadong",1,9,30,0,0,1,0,0:08,6,23,1,3,1,3,7,27,0,0,1,2,0,3,30,0,1,0,0:00,0,1,22,0,0,2,8,3,30,0,0,0,0
1784,1,1:24,10496,1,"Shamil Abdurakhimov",1,6,10,0,0,0,0,0:01,5,8,1,2,0,0,6,10,0,0,0,0,0,5,13,0,0,0,0:00,0,4,12,0,0,1,1,5,13,0,0,0,0
1785,3,5:00,13538,1,"Gina Mazany",0,61,75,2,3,0,0,2:10,10,19,6,8,3,3,5,14,10,12,4,4,0,18,26,1,2,0,2:08,0,2,8,6,6,2,2,3,9,6,6,1,1
1785,3,5:00,13540,2,"Gina Mazany",0,81,101,2,3,0,0,2:33,7,12,3,3,0,0,4,6,6,9,0,0,0,18,27,0,0,0,1:47,0,3,10,5,7,0,0,2,7,6,10,0,0
1785,3,5:00,13542,3,"Gina Mazany",0,60,79,1,1,0,0,3:29,6,15,2,3,1,2,4,13,1,2,4,5,0,5,19,0,0,0,0:03,0,2,12,1,2,1,4,4,18,0,0,0,0
1786,3,5:00,10052,1,"Rolando Dy",1,8,41,0,1,0,0,0:06,1,26,2,6,3,6,6,38,0,0,0,0,0,7,28,2,3,0,1:03,0,5,26,1,1,1,1,5,26,2,2,0,0
1786,3,5:00,10054,2,"Rolando Dy",0,15,39,0,0,0,1,1:32,4,22,5,10,2,3,6,28,0,0,5,7,0,6,20,1,2,0,0:09,0,4,16,0,2,2,2,6,20,0,0,0,0
1786,3,5:00,10056,3,"Rolando Dy",0,12,29,0,0,0,0,0:21,6,23,3,3,0,0,4,20,5,6,0,0,0,24,33,1,6,0,2:11,0,2,9,2,3,0,0,3,10,1,2,0,0
1787,2,2:33,11483,1,"Cyril Asker",0,52,64,3,3,0,0,4:14,13,16,1,2,0,0,2,6,0,0,12,12,0,7,12,0,0,1,0:14,0,4,8,0,0,0,0,1,5,1,1,2,2
1787,2,2:33,11485,2,"Cyril Asker",0,39,55,1,1,1,0,1:56,6,17,0,0,0,0,1,11,1,2,4,4,0,4,10,0,0,0,0:00,0,2,7,0,0,2,3,4,9,0,1,0,0
1788,5,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1789,3,1:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1790,2,4:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1791,1,1:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1792,3,3:12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1793,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1794,2,3:12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1795,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1796,1,0:06,3203,1,"Takanori Gomi",0,5,5,0,0,0,0,--,5,5,0,0,0,0,1,1,0,0,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1797,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1798,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1799,1,4:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1800,1,0:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802,2,5:00,5903,1,"Kazuo Misaki",0,24,72,1,1,1,0,--,15,60,2,2,1,3,14,57,1,2,3,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802,2,5:00,5905,2,"Kazuo Misaki",0,29,51,0,0,1,0,--,16,33,0,0,0,0,1,4,0,0,15,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1803,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1804,1,3:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1805,1,2:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1806,2,0:29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1807,2,1:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1808,1,2:35,5435,1,"Mauricio Rua",0,0,0,0,0,5,0,--,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1809,2,3:04,9937,1,"Josh Barnett",0,8,13,0,0,1,0,--,1,6,1,1,0,0,1,4,1,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1809,2,3:04,9939,2,"Josh Barnett",0,18,27,0,0,1,1,--,4,12,3,3,2,2,1,5,8,12,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1810,1,0:29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1811,3,5:00,5333,1,"Dan Henderson",0,23,32,2,2,1,0,--,5,12,2,2,5,5,3,8,1,2,8,9,0,3,4,0,0,1,--,1,0,1,0,0,0,0,0,1,0,0,0,0
1811,3,5:00,5335,2,"Dan Henderson",0,24,37,2,2,0,0,--,14,26,2,3,3,3,1,6,1,1,17,25,0,5,8,0,0,0,--,0,3,6,1,1,0,0,3,6,1,1,0,0
1811,3,5:00,5337,3,"Dan Henderson",0,18,39,1,1,0,1,--,5,20,3,5,0,0,2,7,1,2,5,16,0,17,22,1,1,0,--,1,5,9,1,1,0,0,2,4,0,0,4,6
1812,1,3:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1813,2,1:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1814,1,0:22,2031,1,"Robbie Lawler",1,4,5,0,0,0,0,--,3,4,0,0,0,0,2,2,0,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1815,3,5:00,2705,1,"Efrain Escudero",0,17,29,2,2,0,0,3:45,8,16,1,3,4,4,1,4,3,5,9,14,0,15,26,0,1,1,0:00,0,0,9,2,3,1,1,2,11,1,2,0,0
1815,3,5:00,2707,2,"Efrain Escudero",0,45,51,3,4,0,0,3:02,1,2,3,5,8,8,3,4,3,4,6,7,0,18,30,0,0,0,0:43,0,1,8,1,4,5,7,1,11,6,8,0,0
1815,3,5:00,2709,3,"Efrain Escudero",0,19,24,2,2,0,0,2:33,0,4,0,0,2,3,0,5,0,0,2,2,0,62,76,0,0,1,0:33,1,8,19,1,2,1,2,8,18,0,1,2,4
1816,1,2:18,9637,1,"Ryan Bader",1,15,30,0,0,0,0,0:04,9,24,2,2,4,4,12,26,0,0,3,4,0,4,20,0,0,0,0:00,0,1,14,3,5,0,1,4,20,0,0,0,0
1817,3,0:28,5561,1,"Anthony Johnson",0,36,56,2,2,0,0,3:16,7,18,4,6,9,11,13,23,0,0,7,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1817,3,0:28,5563,2,"Anthony Johnson",0,66,82,1,1,0,0,4:13,4,14,3,4,1,1,4,6,0,0,4,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1817,3,0:28,5565,3,"Anthony Johnson",1,7,10,0,0,0,0,0:00,4,7,2,2,1,1,6,9,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1818,1,2:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1819,2,1:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1820,2,3:27,9799,1,"Krzysztof Soszynski",0,27,40,0,0,0,0,2:47,10,23,2,2,1,1,7,15,2,4,4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1820,2,3:27,9801,2,"Krzysztof Soszynski",0,11,29,0,0,1,0,1:56,6,24,0,0,0,0,2,18,2,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1821,1,1:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1822,3,5:00,8735,1,"Tom Lawlor",0,37,46,1,2,0,0,4:36,8,15,0,0,0,0,0,0,1,3,7,12,0,8,12,0,0,0,0:00,0,1,5,0,0,0,0,0,4,0,0,1,1
1822,3,5:00,8737,2,"Tom Lawlor",0,33,36,3,7,0,0,4:21,6,7,0,0,0,0,0,0,1,1,5,6,0,12,16,0,0,0,0:13,0,2,6,1,1,0,0,0,1,2,5,1,1
1822,3,5:00,8739,3,"Tom Lawlor",0,0,0,3,10,0,0,2:25,0,0,0,0,0,0,0,0,0,0,0,0,0,81,88,0,0,0,2:06,0,3,7,2,2,1,1,1,5,3,3,2,2
1823,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1824,2,2:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1825,5,5:00,3311,1,"Chris Weidman",0,10,33,0,1,0,0,0:02,3,15,2,9,5,9,10,33,0,0,0,0,0,7,19,0,0,0,0:07,0,5,15,2,4,0,0,7,19,0,0,0,0
1825,5,5:00,3313,2,"Chris Weidman",0,18,41,1,1,0,0,0:59,7,27,3,6,4,4,9,30,3,3,2,4,0,7,16,0,0,0,0:00,0,1,6,2,5,2,3,5,14,0,0,0,0
1825,5,5:00,3315,3,"Chris Weidman",0,22,38,3,5,0,0,2:14,9,20,0,0,0,1,7,18,1,1,1,2,0,6,20,0,0,0,0:00,0,4,14,1,4,1,1,6,18,0,0,0,1
1825,5,5:00,3317,4,"Chris Weidman",0,9,42,0,3,0,0,0:11,7,35,1,5,1,2,8,40,1,2,0,0,0,18,47,0,0,0,0:00,0,11,36,7,10,0,1,18,47,0,0,0,0
1825,5,5:00,3319,5,"Chris Weidman",0,31,52,1,3,0,0,1:12,21,39,1,4,1,1,17,35,3,6,3,3,0,25,43,0,0,0,0:12,0,18,36,3,3,1,1,15,32,7,8,0,0
1826,1,0:16,13051,1,"Ronda Rousey",0,14,16,1,1,0,0,0:04,13,15,1,1,0,0,4,6,1,1,9,9,0,2,6,0,0,0,0:00,0,2,6,0,0,0,0,2,6,0,0,0,0
1827,3,5:00,5003,1,"Uriah Hall",0,14,44,1,1,0,0,0:03,9,34,1,4,4,6,13,41,0,0,1,3,0,15,47,0,0,0,0:00,0,0,22,0,6,15,19,15,47,0,0,0,0
1827,3,5:00,5005,2,"Uriah Hall",0,11,34,0,0,0,0,0:02,5,24,1,5,5,5,10,32,1,1,0,1,0,13,36,0,1,0,0:00,0,3,21,0,3,10,12,13,36,0,0,0,0
1827,3,5:00,5007,3,"Uriah Hall",0,17,35,0,0,1,0,0:00,8,22,2,6,7,7,17,34,0,1,0,0,0,20,50,0,1,0,0:59,0,5,28,4,8,7,10,8,37,5,5,3,4
1828,3,5:00,5710,1,"Russell Doane",0,14,25,1,1,0,0,3:03,6,17,2,2,0,0,4,15,0,0,4,4,0,3,22,0,0,0,0:00,0,0,16,0,1,3,5,3,22,0,0,0,0
1828,3,5:00,5712,2,"Russell Doane",0,14,27,2,6,0,0,1:35,2,14,4,4,1,1,3,15,3,3,1,1,0,18,32,0,0,0,0:16,0,6,19,1,1,6,7,10,23,3,4,0,0
1828,3,5:00,5714,3,"Russell Doane",0,9,34,0,2,0,0,0:00,7,31,2,3,0,0,7,32,2,2,0,0,0,12,27,2,2,0,0:15,0,3,17,1,1,7,8,11,26,0,0,0,0
1829,3,1:09,6133,1,"Urijah Faber",0,29,35,1,5,0,0,4:12,10,13,0,0,0,0,0,2,2,2,8,9,0,8,17,0,0,0,0:03,0,2,9,0,1,1,1,1,3,1,3,1,5
1829,3,1:09,6135,2,"Urijah Faber",0,8,19,3,6,0,0,2:23,4,14,2,3,1,1,5,14,2,3,0,1,0,19,31,0,0,0,0:13,0,6,16,5,6,1,2,7,18,5,6,0,0
1829,3,1:09,6137,3,"Urijah Faber",0,4,8,1,1,1,0,0:11,2,4,1,3,0,0,1,3,2,4,0,0,0,8,14,0,0,0,0:15,0,2,7,0,0,3,3,5,10,0,0,0,0
1830,3,5:00,4683,1,"Kenny Robertson",0,58,75,1,5,0,0,4:27,18,25,2,2,8,8,3,4,7,7,18,24,0,4,8,0,1,0,0:03,0,1,2,1,1,0,0,1,2,1,1,0,0
1830,3,5:00,4685,2,"Kenny Robertson",0,49,73,2,3,2,0,2:46,20,41,1,2,4,4,8,20,0,1,17,26,0,9,27,0,0,0,0:00,0,7,25,2,2,0,0,7,25,2,2,0,0
1830,3,5:00,4687,3,"Kenny Robertson",0,28,47,0,2,0,1,1:28,8,19,2,2,7,7,14,24,2,3,1,1,0,12,36,1,1,0,0:40,0,6,29,4,5,1,1,7,29,2,2,2,4
1831,3,5:00,3454,1,"Bruno Santos",0,13,23,0,2,0,0,1:58,4,11,0,3,8,8,4,14,8,8,0,0,0,16,34,0,0,0,0:02,0,5,21,5,6,2,3,9,26,3,4,0,0
1831,3,5:00,3456,2,"Bruno Santos",0,19,33,2,2,0,0,4:23,4,8,1,1,0,0,1,2,2,2,2,5,0,20,23,0,1,0,0:00,0,11,13,1,2,0,0,1,3,0,0,11,12
1831,3,5:00,3458,3,"Bruno Santos",0,13,26,2,2,0,0,2:44,5,17,3,3,0,0,6,17,1,1,1,2,0,31,54,0,0,1,0:00,0,9,31,3,3,6,6,17,37,1,2,0,1
1832,1,2:19,2638,1,"Rob Font",1,12,23,0,0,0,0,0:04,7,18,2,2,3,3,9,19,2,2,1,2,0,10,37,0,0,0,0:17,0,5,28,2,5,3,4,9,34,1,3,0,0
1833,3,5:00,11469,1,"Luke Zachrich",0,25,81,0,0,0,0,0:00,19,75,4,4,2,2,25,80,0,1,0,0,0,10,34,0,0,0,0:00,0,6,28,1,3,3,3,10,34,0,0,0,0
1833,3,5:00,11471,2,"Luke Zachrich",0,21,74,0,0,0,0,0:00,16,67,2,4,3,3,21,73,0,1,0,0,0,14,55,0,2,0,0:00,0,7,44,4,8,3,3,14,54,0,1,0,0
1833,3,5:00,11473,3,"Luke Zachrich",0,20,71,1,1,0,0,0:01,14,63,2,3,4,5,20,70,0,1,0,0,0,25,77,0,1,0,0:00,0,16,63,4,8,5,6,24,76,1,1,0,0
1834,1,1:01,8127,1,"Kevin Casey",1,24,27,0,0,0,0,0:50,14,17,1,1,0,0,2,3,0,0,13,15,0,2,4,0,0,0,0:00,0,1,2,0,1,1,1,2,4,0,0,0,0
1835,5,5:00,1233,1,"Urijah Faber",0,20,54,0,0,0,0,0:05,14,47,4,5,1,1,13,41,6,12,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1835,5,5:00,1235,2,"Urijah Faber",1,31,55,2,2,0,0,1:21,17,40,4,5,1,1,11,28,6,13,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1835,5,5:00,1237,3,"Urijah Faber",0,20,32,0,3,0,1,1:02,10,20,5,7,0,0,12,23,0,0,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
